source_id,dataset,name,category,subcategory,longitude,latitude,observed_date,source
6a818a240f19727ae9aa77f8,struckgo,Indomaret,Minimarket/supermarket,,110.41507419999999,-7.701120399999959,,mapid_missions
6a818a240f19727ae9aa77f9,struckgo,Indomaret,Minimarket/supermarket,,110.4150570883898,-7.701108642901289,,mapid_missions
6a818a240f19727ae9aa77fa,struckgo,Indomaret,Minimarket/supermarket,,110.4150570883898,-7.701108642901289,,mapid_missions
6a818a240f19727ae9aa77fb,struckgo,Indomaret,Minimarket/supermarket,,110.4150570883898,-7.701108642901289,,mapid_missions
6a818a240f19727ae9aa77fc,struckgo,Indomaret,Minimarket/supermarket,,110.4150570883898,-7.701108642901289,,mapid_missions
6a818a240f19727ae9aa77fe,struckgo,Indomaret,Minimarket/supermarket,,110.4150570883898,-7.701108642901289,,mapid_missions
6a818a240f19727ae9aa77ff,struckgo,Indomaret,Minimarket/supermarket,,110.41505999999998,-7.701223300000012,,mapid_missions
6a8f0d8680d0b2d558774956,struckgo,Kantin Al Barokah,Warung/kaki lima,,110.36530031403038,-7.770912545579671,,mapid_missions
6a89c787e4dbc3e83b85fdc1,struckgo,Kantin Al-Barokah Yogyakarta,Warung/kaki lima,,110.36528472417967,-7.771064967959106,,mapid_missions
6a6af8f23c4ecfd6914fbfe8,struckgo,Kedai Makan Mbak Pesta,Restoran,,110.42273728039504,-7.669396383914744,,mapid_missions
6a6af8f23c4ecfd6914fc02b,struckgo,Kopi Tempuran,Kafe,,110.33965791618175,-7.835689757934631,,mapid_missions
6a6af8f23c4ecfd6914fc028,struckgo,Land's Chicken Geprek,Kaki Lima/street food,,110.37835992073951,-7.755514683101822,,mapid_missions
6a848185a0afb84463f9cdc6,struckgo,Lawson,Minimarket/supermarket,,110.37327089999997,-7.770509399999981,,mapid_missions
6a6af8f23c4ecfd6914fc034,struckgo,Legenda Burger,Fast Food,,110.37683403142671,-7.755797218433031,,mapid_missions
6a8d67a5872d148e0d5a1233,struckgo,Los Chicken,Restoran/kafe,,110.37798362509278,-7.763580797849313,,mapid_missions
6a6af8f23c4ecfd6914fc1cc,struckgo,Luwe Ricebowl,Warung/kaki lima,,110.37181008606353,-7.77712666414871,,mapid_missions
6a6af8f23c4ecfd6914fc05c,struckgo,Mangut Lele Yu Temu,Warung,,110.33975041617805,-7.8379495579391545,,mapid_missions
6a89c787e4dbc3e83b85fdbf,struckgo,Manna resto,E-commerce,,110.3654037,-7.771209800000006,,mapid_missions
6a6af8f23c4ecfd6914fc039,struckgo,Mie Ayam & Bakso Woyo-Woyo,Warung,,110.37463027432057,-7.760221637855651,,mapid_missions
6a6af8f23c4ecfd6914fc00e,struckgo,Mie Ayam Afui,Warung,,110.37793212541231,-7.763686050957304,,mapid_missions
6a6af8f23c4ecfd6914fc02e,struckgo,Mie Ayam Bakso Pak Sulis,Warung,,110.37310041253943,-7.7619895689069125,,mapid_missions
6a915c2980779b48fb578f20,struckgo,Mie Gacoan,Restoran/kafe,,110.37375997635718,-7.774090086557525,,mapid_missions
6a6af8f33c4ecfd6914fc1ff,struckgo,Nasi Kuning Mbah Jo,Restoran/kafe,,110.41121420000002,-7.773730500000018,,mapid_missions
6a6af8f23c4ecfd6914fc02c,struckgo,Penyetan Mbak Endah,Warung,,110.37199115264559,-7.7566353293502885,,mapid_missions
6a8f0d8680d0b2d558774967,struckgo,Raden Store Official Store,E-commerce,,110.3652151,-7.771091400000006,,mapid_missions
6a818a240f19727ae9aa7803,struckgo,Raja minong,Warung/kaki lima,,110.41464759999997,-7.70128970000001,,mapid_missions
6a818a240f19727ae9aa7804,struckgo,Raja minong,Warung/kaki lima,,110.41464759999997,-7.70128970000001,,mapid_missions
6a818a240f19727ae9aa7802,struckgo,Rajo minong,Warung/kaki lima,,110.41464759999997,-7.70128970000001,,mapid_missions
6a6af8f23c4ecfd6914fc005,struckgo,Rizky Fried Chicken,Kaki Lima/street food,,110.37449695267009,-7.759861729349694,,mapid_missions
6a6af8f23c4ecfd6914fc00d,struckgo,Selera Pandega,Warung,,110.37375866863334,-7.756474985398654,,mapid_missions
6a89c787e4dbc3e83b85fdb9,struckgo,Star Sealer Shop,E-commerce,,110.36516584169453,-7.770965934762972,,mapid_missions
6a6af8f23c4ecfd6914fc08e,struckgo,Tempo gelato,Restoran,,110.37980771369666,-7.763018491276654,,mapid_missions
6a6af8f23c4ecfd6914fc009,struckgo,The Rock Burger,Restoran,,110.39305285262117,-7.791699929397609,,mapid_missions
6a6af8f23c4ecfd6914fc08b,struckgo,Turi Coffee & Eatery,Kafe,,110.33859951624106,-7.843574657972681,,mapid_missions
6a82dba81186929074b8b2f8,struckgo,Warmindo Ayunda,Warung/kaki lima,,110.40767169999998,-7.761211700000003,,mapid_missions
6a842d25a0afb84463f9cd9d,struckgo,Warmindo kang aswp,Warung/kaki lima,,110.33836500000007,-7.770181699999976,,mapid_missions
6a6af8f23c4ecfd6914fbfee,struckgo,Waroenh Tengkleng Gadjah,Restoran,,110.40554664981659,-7.730021302393695,,mapid_missions
6a82dba81186929074b8b2f9,struckgo,Warung Ayunda,Warung/kaki lima,,110.40767169999998,-7.761211700000003,,mapid_missions
6a833008a0afb84463f9cd43,struckgo,Warung cak wanto,Warung/kaki lima,,110.39336830000002,-7.7965267,,mapid_missions
6a833008a0afb84463f9cd45,struckgo,Warung cak wanto,Warung/kaki lima,,110.39336830000002,-7.7965267,,mapid_missions
6a833008a0afb84463f9cd46,struckgo,Warung cak wanto,Warung/kaki lima,,110.39336830000002,-7.7965267,,mapid_missions
6a8b1907e4dbc3e83b85fde8,struckgo,Warung Langgananku Kraton,Warung/kaki lima,,110.36253834955056,-7.812032653762675,,mapid_missions
6a81de870f19727ae9aa782b,struckgo,Warung makan 4 putra,Restoran/kafe,,110.37401490000002,-7.767244600000018,,mapid_missions
6a81de870f19727ae9aa782c,struckgo,Warung makan bu nur,Restoran/kafe,,110.37401490000002,-7.767244600000018,,mapid_missions
6a6af8f23c4ecfd6914fc01f,struckgo,Warung Makan Pak Imam,Warung,,110.37309928216985,-7.761975151916857,,mapid_missions
6a6af8f23c4ecfd6914fc035,struckgo,Warung Makan Piring Ibu,Warung,,110.38146314865423,-7.765911189585481,,mapid_missions
6a6af8f23c4ecfd6914fc043,struckgo,Warung Makan Piring Ibu,Warung,,110.38145962136514,-7.765919193175037,,mapid_missions
6a6af8f23c4ecfd6914fc044,struckgo,Warung Makan Piring Ibu,Warung,,110.38146605189468,-7.765927341796683,,mapid_missions
6a6af8f23c4ecfd6914fc045,struckgo,Warung Makan Piring Ibu,Warung,,110.38146605189468,-7.765927341796683,,mapid_missions
6a81de870f19727ae9aa7829,struckgo,Warung pak agung,Restoran/kafe,,110.37401490000002,-7.767244600000018,,mapid_missions
6a6af8f23c4ecfd6914fbfe9,struckgo,Warung Sate Kambing & Ayam Pak Jogo,Restoran,,110.40221631019648,-7.7983360453456925,,mapid_missions
6a6af8f23c4ecfd6914fbfe4,struckgo,Warung Soto Kadipiro,Restoran,,110.34632918873206,-7.800785621428204,,mapid_missions
